customer_id,predicted_ltv_12m
8713,526.39716
37824,480.88858
15469,597.1301
31158,452.36145
1107,472.41174
34117,499.04965
45419,432.06097
31902,461.9418
7989,353.3797
8880,523.2565
26747,468.79886
46143,500.93472
45365,447.21872
32702,515.5657
10324,378.0544
3141,428.1157
34626,518.07654
24517,424.97552
19966,431.22113
36622,425.39984
173,467.61508
15109,531.9116
36662,501.21222
35640,666.369
31796,380.98547
8374,434.8872
31632,472.73874
7785,547.29095
27838,622.043
6232,489.95663
24927,490.6637
34180,448.23465
30623,370.8606
29916,692.2855
22664,499.92764
43145,298.26108
46059,440.13678
37683,439.73352
22734,477.13165
47144,427.94977
47490,581.3464
43663,393.57977
42075,415.48495
31544,545.9767
35094,371.35547
44929,703.15784
19274,413.08392
34,284.71463
48551,407.29895
30144,593.21423
10491,562.2067
14449,523.6601
3281,348.24625
16541,427.02872
36464,482.93613
842,422.38528
2186,481.4107
10708,597.977
25687,488.02045
37944,439.7419
1623,641.3839
3548,547.68536
34473,414.4345
2592,460.26782
24615,592.0209
32506,544.6372
40985,392.12335
38917,450.757
28595,336.9677
47073,335.1902
22526,428.4129
14401,451.3733
37550,504.50735
32855,435.90872
45235,573.0065
8692,472.41492
13709,334.06958
41372,433.33673
17394,584.4868
14229,445.10675
39370,411.40546
22261,429.14392
17683,492.04767
46886,509.89548
26991,475.01147
16124,373.35776
36783,426.3496
1704,657.9457
22864,304.00128
32515,545.4157
30370,479.69702
21469,629.16455
1570,468.73502
35980,430.21817
147,530.87384
18451,409.25385
35070,571.6669
6752,508.09616
10849,641.4712
17897,394.6507
13160,521.7121
2181,446.42673
17419,639.1072
43294,442.94568
10454,460.9103
26634,792.6609
12001,445.54645
5540,393.5461
13151,304.8801
41380,495.08914
46501,359.91306
750,495.37878
16398,423.7559
26314,385.7
41510,354.17227
12865,489.44
12532,639.0885
39325,389.35208
30128,559.8195
41416,359.90753
43044,460.51093
44220,357.75507
35625,391.50732
18393,522.3366
21522,433.97552
13670,461.86435
4346,404.6862
10123,485.7378
34573,582.6925
45955,319.0931
29731,515.0112
42068,182.439
41002,448.778
14658,416.70712
8940,198.37082
23323,467.4359
40069,582.03876
32163,505.0273
19922,402.0844
28945,507.29156
8407,732.96484
4750,472.68137
24168,366.1018
19240,439.06363
6202,533.1126
13089,464.56573
38469,373.0339
35896,395.90045
13576,656.9068
17998,336.6016
38246,447.87085
21422,406.7806
35203,470.53754
15666,437.41486
280,474.15427
22254,472.66757
42763,433.2189
41326,361.51038
31394,593.24994
28031,436.16214
1448,347.99603
16880,536.6289
35600,420.33087
19261,527.40356
43721,463.44467
33273,562.1963
22267,425.3921
14948,586.5242
7873,740.5338
36492,500.0987
11433,465.2698
38755,462.37158
10676,462.96967
6016,503.06122
31201,452.03296
21362,334.33154
17891,451.97723
4265,397.52246
14802,346.686
6865,445.1495
10592,482.29782
23415,520.3209
47521,651.15564
15971,378.3931
38561,432.03247
6034,657.198
20840,330.01685
44954,442.01352
41128,407.1144
44389,291.00507
46246,440.00723
32943,502.50967
28589,539.39056
47445,366.43018
18977,262.8899
39810,424.40308
11757,482.19022
19815,449.68292
1621,498.77646
43332,475.62518
11359,482.21255
6524,504.6057
5158,618.20966
5352,455.04
23182,225.83978
41604,442.6384
16655,549.9395
20664,436.94727
12591,483.86398
27338,320.70773
15356,541.4986
20259,494.15067
39315,461.529
10593,363.32837
12950,356.18573
32949,637.6815
10591,241.82257
6759,414.76825
4322,363.1441
15940,375.62054
41284,491.3478
35889,406.5279
32344,257.69907
44793,427.51984
5920,577.1287
22772,426.91077
13039,524.00073
46171,565.44977
7821,565.9756
28720,482.48544
46294,574.4189
30556,442.02133
44103,635.8228
45128,420.11996
46769,470.56497
4280,550.6503
7305,486.38412
8410,518.60156
19438,446.56586
44095,566.0521
24929,381.59286
1819,386.8884
29562,480.60925
1188,522.75775
10173,441.00955
23231,575.00305
48524,519.2355
30463,432.77274
28586,511.3529
7836,398.85565
17531,492.06976
14603,509.5487
949,358.74536
32396,631.76465
11843,478.99362
12581,389.4107
45899,494.82877
31078,406.60974
37537,600.27686
32178,733.4077
12508,505.77417
48373,544.1197
42615,480.84146
8658,555.41003
26716,667.44354
42948,511.02832
43087,388.63892
20859,446.81134
45244,827.3788
12486,519.1283
9040,562.96375
5354,429.85458
39034,574.8399
37413,515.3844
15404,392.53806
6851,336.23767
43687,532.60425
8021,479.5162
32128,621.1254
19713,440.37518
23931,366.638
36072,373.84363
23835,328.35693
18519,497.02438
12528,462.9535
10829,617.6486
9697,447.31577
9129,411.89462
40378,415.81415
38740,504.08618
23292,317.9735
44402,490.97418
4039,359.08606
31780,413.9198
22868,539.1427
26182,283.93857
9389,536.10156
4337,500.65192
42795,728.5759
40324,420.9187
10877,460.65445
9620,518.3833
35011,439.7663
14471,415.2074
14159,523.98816
27393,547.4133
46315,489.51697
31051,457.98032
34139,372.44098
47218,398.1076
47046,391.37314
9925,557.5127
30136,566.5591
11854,408.71915
37883,392.80463
12757,509.77347
19559,434.4171
29268,528.27454
3154,516.7249
46708,457.94705
38522,518.47046
23865,512.71893
46006,542.42596
6013,397.21664
39947,444.987
31818,447.98688
25501,512.5274
37937,365.96387
17377,401.06662
13497,595.1185
19205,491.27008
38593,441.84286
17915,490.985
45560,545.1302
19962,383.8023
42057,490.24255
28696,432.21588
20048,462.9796
10421,443.6575
17735,376.53937
23737,550.50726
16549,397.51544
17173,487.0965
34873,526.27167
23746,532.21204
15985,686.3883
29867,547.12994
4222,428.969
28965,509.49637
5020,609.58167
9598,497.54092
24896,502.08945
13920,500.43762
3003,430.35904
6536,481.01752
30710,395.7939
31242,318.88712
33512,438.78546
39171,478.45035
29628,589.4315
47085,551.2591
10017,557.76843
29188,591.5754
18173,494.38354
3601,497.09323
15331,436.66565
25877,538.88446
42404,453.2335
23288,305.41382
33025,580.77545
2558,351.58344
43718,574.11743
27351,439.94226
17306,460.30875
40062,314.5553
25164,443.02695
7191,430.7562
40694,471.6291
43141,399.34885
18862,499.72275
29235,437.9485
33203,675.7478
31291,513.34106
3820,553.79584
39584,224.6096
431,328.86978
1111,379.43567
47279,488.5176
14300,385.78815
7492,526.9779
31061,463.0743
8368,509.0545
22716,491.56055
29776,485.52594
15273,398.83716
48637,303.7249
33611,735.42725
29512,390.1712
22095,237.72147
28322,516.5798
4865,458.37772
15363,424.92148
9531,617.47284
22988,576.3042
21023,512.1216
39357,423.92484
22608,274.22385
6956,510.2703
37165,324.6923
36755,460.9583
11875,352.84192
6715,525.42633
18701,455.92633
26537,533.711
14146,419.2217
26435,399.3542
30742,449.70505
9549,466.89276
45555,517.0104
3303,424.41913
42188,467.27176
11921,502.6396
34362,382.83325
4702,355.41467
14121,440.1921
4404,639.9902
26712,476.81918
7571,432.4719
9288,444.71445
39990,499.0778
5907,536.91376
5757,345.50626
494,409.8866
28222,467.70312
34291,440.28027
1183,502.5308
27284,452.73904
31434,551.33704
19236,545.67163
43799,283.6549
8440,484.53284
15176,589.50977
19538,427.8156
210,621.0109
12414,395.2622
28271,265.65817
18896,562.8433
21377,489.65286
39399,365.63278
11296,451.39334
45987,437.97528
23612,352.2458
6675,478.94052
41818,776.46106
13458,733.7534
20391,628.78156
24999,405.98804
4119,541.3369
48289,369.2092
9267,469.05005
16342,436.57404
15044,507.62228
19235,552.0932
16987,496.64383
4559,559.28064
33151,511.85547
1213,502.08466
16323,611.3722
1516,484.78156
30038,340.77307
29273,493.30377
32121,438.71417
23587,423.5708
26161,480.10336
27739,478.02896
1109,453.28223
5005,473.72263
4377,508.27097
15257,561.185
33883,531.6695
36122,606.009
18010,454.64157
31155,486.40387
24307,473.73282
28110,503.79507
48135,272.72083
37337,419.45642
14115,407.66357
48625,403.25665
20868,226.39468
31029,427.7635
9289,445.87427
16840,500.7201
16296,685.8231
14792,320.99167
4740,361.75555
914,560.32166
31302,471.0741
46589,498.19626
469,401.4729
3831,509.2817
18310,322.2166
39366,512.2907
30410,403.81604
42694,521.9088
3474,688.2842
6427,524.28644
6758,409.47223
16345,497.04266
33845,441.3855
30660,470.13837
248,470.5724
24178,454.98804
11420,456.61014
37993,492.1154
12009,340.9713
26713,337.11166
33488,437.13275
28567,482.43933
15460,494.73514
22903,425.49216
25224,353.17108
16954,554.2884
41906,342.8817
36418,487.57526
30516,364.6556
6282,613.92316
47900,488.49448
4741,454.1543
24155,437.76874
41592,429.2635
16801,521.7562
17037,534.06116
40076,435.7627
7687,428.10565
28601,568.3429
45864,381.9643
33720,474.65753
44233,493.61194
9654,341.14713
3431,346.38074
41805,309.7416
45704,569.1952
24870,463.70142
45596,633.75037
24184,483.1949
23452,429.7494
31660,523.7141
25313,692.4171
20033,596.2649
9331,418.69626
25870,507.72876
39580,549.8042
47059,387.07416
5325,538.38446
37582,521.3249
17656,477.1613
34377,476.40607
40924,512.17566
16355,460.60733
6339,468.2
1912,575.3687
35868,354.92792
23832,606.83594
10261,515.4243
21631,332.6966
38846,608.87775
40839,388.82678
2848,390.3686
21496,415.17346
25865,666.432
13988,259.43085
30239,491.93036
35073,391.37912
8755,237.83372
45140,479.99234
26590,455.98975
40433,436.2128
38456,468.12305
15832,485.51642
677,435.25507
28497,525.8635
6957,633.3785
4,548.8928
37530,547.2465
1956,281.50125
18002,423.06357
40742,479.1383
9807,474.71515
7900,435.71167
11947,455.44553
6266,582.70447
20135,388.21887
11129,534.9792
29801,419.00595
17078,552.4203
35715,517.6285
36393,650.7419
14279,518.9453
8359,422.02225
9282,300.641
44957,517.28906
6246,695.9385
29053,342.96912
30330,497.6536
37434,399.29443
26156,500.49646
29785,490.15662
19809,190.95287
18527,482.61618
34388,390.77673
16528,603.373
36316,422.97824
18700,490.475
8362,561.2298
5537,503.7094
14064,529.4534
24582,389.98434
28103,627.65436
6132,370.89197
9932,413.75067
3767,506.587
33403,500.88303
11225,411.33093
5360,409.46088
7062,405.38223
7920,544.96954
45848,356.2646
8663,415.034
31089,466.54575
5488,288.95615
42306,133.24184
27471,370.21234
4062,423.32367
17190,405.7661
46723,456.20248
20586,408.31552
40614,510.9546
14528,668.1745
2279,541.28937
42432,509.62222
5652,373.5556
13197,438.55527
22894,516.6484
43120,388.04352
35616,597.5327
12384,308.75146
25295,317.2036
17782,552.54065
43447,488.86505
39736,281.58746
13657,505.76764
4635,382.303
48376,531.24426
32058,340.60315
30560,557.69165
31264,519.80707
21764,434.7862
19770,484.24838
3663,350.71967
35579,401.36255
44945,606.38855
31287,406.24954
664,452.91388
47153,482.7361
2350,319.44482
43198,416.75812
18198,610.02405
28131,387.25146
22607,581.97314
14073,876.25214
26175,424.9867
37269,413.3308
42717,617.59375
9192,522.9131
44891,271.63068
13857,424.40897
44234,321.9624
47798,297.52808
34547,357.22156
24905,703.42554
38749,406.65503
40498,565.40814
879,426.65027
30765,436.7508
6129,363.77997
31513,365.1176
14657,440.8515
38647,616.7274
27279,391.83984
45889,262.24478
21916,355.35535
33034,478.35297
22396,647.2943
26361,502.375
10533,652.473
19841,408.6281
38932,655.75146
7627,517.6052
1992,511.19217
18315,463.6848
3426,440.05453
17053,638.15674
19366,493.1313
2290,457.54413
25869,573.69745
3193,515.9212
10743,454.35095
7174,483.9174
2564,474.307
40401,464.33203
5001,458.7062
35412,450.89227
6556,537.8577
16613,553.4332
24564,514.4132
32900,439.60703
419,597.11646
33747,533.7836
8059,453.62482
9571,542.9048
3623,587.0018
4939,451.43518
10118,491.69962
17287,320.03043
1277,338.96887
30495,377.27457
4988,545.33856
29840,728.2073
42121,298.02728
36465,543.2205
7414,324.66745
27797,417.27017
34134,384.655
6698,525.0314
7592,454.9491
13614,425.768
20801,382.97473
47783,426.99994
48024,431.42725
29517,421.80566
43794,432.76404
41865,423.843
41760,513.2876
30532,544.7192
13154,501.429
22558,457.36356
34614,582.9681
12536,349.95624
37670,458.374
13131,314.23257
21564,484.4405
6689,506.3898
37557,463.50003
1411,538.928
8057,497.0144
40191,396.0341
30919,520.0863
44988,506.81384
14643,381.72827
22014,451.61365
21822,487.1626
32199,349.6752
45087,420.41003
36925,448.06546
24612,409.68756
45281,474.87714
48629,470.72598
40063,326.03
28957,441.30957
39013,401.5539
37788,483.04416
44653,610.0089
28008,443.07843
30991,479.52353
26057,450.37607
47327,370.8228
42692,554.602
11483,660.87463
35957,301.49442
16181,505.5297
44027,402.0041
18418,407.73938
12725,450.89014
17971,475.5009
13504,472.87677
23573,369.83624
43635,348.51166
2923,487.98196
28063,447.83554
3555,411.999
13664,322.5719
45306,556.6247
4155,485.70715
46543,464.82556
6946,512.54407
42411,208.15063
47387,515.2239
9758,485.34872
6113,500.8852
31355,341.76636
25718,375.66852
5071,567.9564
25390,415.872
20326,448.26678
43209,469.98138
3804,569.2743
14552,539.3465
39123,397.6859
32203,422.05515
16404,425.9911
7238,708.00244
30714,497.8272
46141,613.1232
25466,587.2794
30026,485.00375
47322,519.4771
12036,382.3403
19537,389.42133
24963,531.7729
13084,440.14813
17672,532.55896
5146,470.502
34056,331.88242
13095,391.77203
12990,784.75726
38579,303.5172
19013,453.41522
37364,676.2414
30199,515.1941
28281,517.7032
30751,460.47375
24825,520.26245
29002,289.979
16170,517.5276
8304,382.77924
7342,442.41675
15853,559.6323
43350,376.44775
4306,411.58957
1841,440.78745
47874,571.68243
28808,402.96222
40206,386.22534
34697,455.28992
26645,459.7598
33669,461.08148
33330,302.11963
38775,438.4972
3286,418.5964
28719,490.5277
48423,405.85532
7616,243.3813
10079,432.12106
14585,564.8545
26994,430.9749
29981,444.48138
48217,435.07327
6670,415.65997
10121,340.66388
48215,693.57367
31584,281.47485
892,311.56815
2166,313.62408
17491,439.51123
45366,389.27148
38332,489.2242
47189,613.46387
38594,298.6732
32863,618.07446
8858,504.05222
13167,352.21683
47573,388.85858
43106,544.388
45062,306.96356
17702,494.91083
4035,425.04477
43092,404.5512
30702,486.9927
44865,493.05423
30470,437.6545
21680,400.43347
344,435.8931
9312,424.955
3230,474.66025
22125,427.6208
20304,553.7114
25472,378.54907
30312,443.05893
20582,419.71454
24316,371.3631
21232,342.9878
8931,425.63025
44733,542.15295
27448,301.0378
18965,495.14474
21879,330.2861
27576,409.53503
47930,362.83704
11212,538.8273
9722,536.17456
37749,541.33954
11124,388.0415
26112,560.3728
39362,449.37527
24228,531.4318
18138,541.66675
4408,401.7265
14960,574.305
26130,726.72235
30259,482.25034
2965,448.86575
27334,470.6828
40646,428.56488
6730,440.22556
32611,535.61053
19200,422.48505
35731,590.8671
27135,91.855804
43724,721.3164
8385,473.96512
17554,511.4592
33495,524.1354
32524,534.4256
18063,458.08167
11890,467.04428
47283,438.81357
15806,438.98682
20041,436.5296
48323,378.49188
39023,429.2469
30882,419.12314
2971,383.61868
17095,625.8311
25985,454.27606
30192,361.32684
6991,371.86768
40679,471.495
13762,585.2531
31244,585.0882
18203,417.10745
49,507.08005
46807,488.64294
22408,358.803
43354,479.17056
28429,543.82135
13352,581.6655
11642,425.8714
29526,435.39777
19120,350.49384
45787,463.1274
47192,448.83035
596,418.94928
628,494.4851
39871,404.27707
38943,311.3329
11034,531.2021
24216,385.3369
7379,478.99066
16776,445.10333
4180,488.58224
1072,493.73624
9293,530.8718
4326,528.4348
41250,419.83392
41937,635.77026
40182,473.8544
45911,353.30298
23934,558.1189
1175,456.41858
8090,458.23077
25114,492.64755
34827,482.34805
23075,1093.0759
48708,580.90753
17224,380.98987
8239,352.93573
21967,352.38867
47296,302.11066
45888,446.65976
15664,468.08612
46767,536.9807
32741,503.75415
15956,505.56424
33609,335.1562
42428,455.89932
46048,441.94
24580,329.51404
37110,512.9105
35331,572.8666
46248,450.74426
43349,413.44244
6514,251.565
43240,460.5402
30032,340.19324
36065,419.94812
4058,431.77423
44596,429.62802
39234,379.10693
12266,375.71
34843,415.5648
204,660.0322
21934,514.3004
38984,79.58052
9743,602.7525
28417,455.39023
20248,504.17505
23593,563.54065
30309,232.65474
46056,530.77515
27428,539.9374
2760,421.4931
20740,647.31006
9577,391.53708
7870,594.7724
11759,524.9097
29931,565.181
20723,419.78857
31855,460.2146
10125,442.7082
39757,516.61206
43917,345.34058
24017,482.58182
43885,270.53943
28104,575.2566
34577,541.36176
27983,462.04095
24415,306.29523
20564,479.96024
45790,444.42465
42931,425.73035
40922,599.01666
31693,752.281
22029,617.5595
31326,366.02426
6350,476.73193
21882,533.6745
26937,619.0331
37849,598.56274
15500,523.34595
47525,395.46823
26949,471.32065
31790,498.43842
18957,295.7445
8786,392.16125
37015,433.33548
7144,585.9384
31835,714.1918
13534,354.7194
28193,613.4712
44835,445.88068
39596,484.5875
40185,503.70724
43783,586.385
39430,445.4717
7427,522.3708
22087,376.3673
44980,493.3085
39593,665.6848
48137,496.5411
45117,693.90594
27754,349.22635
9712,477.37088
14857,526.66327
22598,492.43268
33681,369.19543
6161,292.521
13150,472.3603
3609,614.98846
27435,536.9925
47462,407.95715
29758,455.6138
37404,482.8577
34030,522.2126
13729,351.98935
27046,589.8309
35536,447.9976
5637,459.01648
5921,386.87823
24694,417.80164
41532,470.14197
26094,316.48447
10490,535.006
22389,347.7036
20340,462.8606
23198,736.581
11494,796.3897
4152,412.24127
5211,504.16687
18786,518.0468
37690,319.1734
29387,652.42346
23692,880.71967
8047,439.347
6136,534.5783
45199,587.0702
2856,440.83148
3282,408.46
47546,490.97232
7569,656.8867
29788,475.0923
40022,404.7986
20958,512.37415
9685,462.61646
31939,403.81738
24081,542.41534
22808,653.58264
1484,376.85904
42384,549.0447
13538,829.82666
9052,564.2186
19376,498.48343
11163,533.60846
12005,420.8521
4292,724.67096
21616,575.8612
47458,523.18274
39957,286.96527
35824,549.0882
9709,450.94574
46525,371.01416
39565,330.2398
14501,500.19595
22832,359.32428
47126,499.28314
22311,531.1587
14143,503.56766
13734,602.1609
14348,641.3288
16113,244.2476
4528,606.65216
31857,484.33633
18917,578.76935
12971,515.2522
31160,596.4136
18136,379.41843
35679,318.75992
499,559.7262
8765,505.71112
4813,521.8138
12477,406.1144
10646,589.8568
13365,385.94736
3214,483.01114
15000,555.48486
31330,253.75499
9311,471.36636
37669,387.86584
13759,474.15292
34979,460.30786
4949,566.9324
42523,341.76978
6134,345.38995
15124,420.95978
18716,487.68243
30901,362.6877
14222,434.9793
25948,505.45554
31793,441.5792
17132,542.14386
21046,428.1556
20697,150.02531
1190,614.10236
47315,457.54697
7707,454.5373
1240,441.65244
523,482.0163
21713,647.35516
4168,606.87646
12096,503.674
15189,467.29208
26216,627.8948
8841,491.80557
30317,527.54565
36305,375.52985
25484,481.7379
32814,628.908
43875,506.76492
21900,562.0346
27820,395.37827
23712,547.6911
34813,437.4155
29795,484.32477
27074,625.20496
6301,446.36954
6651,510.7774
20355,633.2327
21528,416.0917
40106,509.74835
28392,373.50327
31114,638.7779
17547,335.9882
19670,433.899
26988,339.92084
38713,497.60654
29499,457.67664
8574,403.43866
11753,684.16046
25635,473.07498
28641,517.08026
30772,462.10608
32856,433.94586
25002,400.1187
40758,400.66977
38068,503.97998
38284,456.43146
24551,638.7724
22295,357.1452
28738,446.10403
20864,354.71143
38815,460.39343
11661,401.5986
7451,371.56876
16810,395.15338
4883,468.49005
42735,506.09955
35258,543.3869
34957,468.2302
9951,575.55676
34596,526.81903
17486,434.51263
39278,525.1623
24268,276.8761
20052,572.3554
35138,488.69434
1321,357.22052
23342,515.5834
7724,409.4458
28606,391.95844
42186,503.4938
5501,536.0588
27980,498.77814
5199,491.57324
39628,527.555
18176,437.9981
23336,407.61972
3714,317.6277
36245,605.0511
43960,454.49365
42392,537.54694
43512,442.0171
1163,534.634
45513,555.5889
7721,408.9724
6456,279.65656
19608,489.112
13236,323.70404
17935,402.3682
33940,397.02036
41544,438.6649
41964,468.71756
1065,429.33655
46273,335.25046
7705,395.9154
26282,437.06067
12792,483.861
44490,531.0927
25899,566.18384
28426,549.16425
33886,333.8905
33089,555.87775
47152,308.70685
48576,481.0605
5030,550.8687
31956,211.8507
36991,458.51025
42370,484.99356
11884,576.9989
34002,343.57074
9273,482.26096
2069,271.46432
46551,396.02612
12104,490.225
46585,483.49466
20989,543.4152
34483,521.27014
1416,663.2725
29051,652.91406
11288,344.80392
39442,456.6494
15914,518.93365
29900,456.5043
171,478.79178
37103,333.6316
14956,412.54504
39292,606.7278
14216,607.7957
10709,383.23373
35376,464.29056
6072,635.9531
12451,532.67957
44663,388.5687
20650,593.85126
47685,367.1441
8665,546.5017
1829,543.1819
47241,523.123
45323,458.3175
18846,563.98364
15010,470.79822
39394,473.98166
17271,419.13116
43100,620.8831
32941,430.04095
19676,452.70486
44136,446.94247
34715,565.0952
17746,464.60638
16581,285.9556
28784,472.3946
8293,689.42957
11306,443.38663
44763,533.1447
34050,407.7895
46349,533.6939
30281,437.00803
6739,449.07922
21824,458.78204
5751,350.44086
48703,441.83124
40942,385.0642
42893,367.51752
31720,489.1714
25533,494.8737
10098,528.3444
36702,379.17346
39426,547.4758
2820,365.95163
23716,429.77344
27577,449.93228
23668,686.4765
21707,366.0393
33157,535.443
26197,493.7851
22177,357.43445
40383,452.16043
21925,273.805
20111,404.88434
15813,509.18292
41720,462.72635
46829,690.5419
34350,335.72107
47363,433.88507
15255,489.75955
12958,564.0612
27131,642.9827
44232,429.4018
24989,385.95605
31430,426.55078
27342,506.28043
26313,736.14325
46367,295.20718
43424,387.5437
30865,458.6365
9880,378.40778
6432,478.23892
27669,448.846
11786,446.8801
30759,390.1587
29185,299.31747
48170,312.64072
20755,58.43117
22872,505.90057
25607,505.06277
616,732.35474
10989,437.82983
22470,515.363
20370,437.7185
32724,499.46088
18129,479.44128
38380,617.061
19015,381.70544
19101,308.78497
1122,455.92853
19453,401.96948
43379,533.96625
46087,629.3455
18916,569.27924
32071,416.94162
19393,472.01688
9619,386.36755
39544,611.42065
45447,539.431
6803,357.28357
30159,388.94727
48273,430.66336
35071,496.3409
4579,397.5314
9324,317.83728
48045,424.85385
48616,455.2414
43311,676.21106
29435,535.27905
23297,509.03284
1553,633.39606
15599,265.77414
4884,401.02887
19223,361.93948
41852,413.2678
17317,514.5459
47998,395.23935
11592,438.60535
1423,540.3926
18598,473.2181
44444,574.5253
2333,493.55557
31573,774.42694
23467,405.26056
47859,380.0268
43048,516.4944
34127,519.36395
10013,394.40588
43840,683.08124
15192,402.31415
12495,503.12155
38132,333.39282
47156,583.00793
10981,312.40286
29406,462.4361
45410,384.23596
40448,426.28296
26845,454.88367
38252,194.53879
3600,506.75162
7963,479.5808
5579,502.70587
19068,372.32526
41071,446.7569
4341,442.0955
39621,350.71112
21349,499.58356
44373,469.9241
27058,580.44684
27771,372.3979
31056,575.2698
20507,458.75793
21073,457.4346
13656,543.4347
40666,364.47134
34562,539.5421
37577,396.70752
17647,621.06964
11972,411.35532
10538,618.9787
10586,499.37164
14278,583.52026
40236,496.0564
31716,421.39902
23109,542.17084
16174,450.91943
40072,401.18127
34146,413.7129
13041,388.27435
40914,446.6875
19263,544.0417
40381,504.8507
40428,263.95395
7886,663.0382
47413,551.3665
7611,571.2533
16696,629.5791
13272,437.49432
15236,436.7725
25786,407.47556
5595,375.42413
18479,245.78235
23757,376.27518
20398,405.2108
36467,323.2153
45176,471.98914
33786,494.56665
22476,371.8812
31118,610.8877
44702,668.713
40971,615.02783
8276,432.72992
36054,489.47812
2858,505.19623
27792,480.8858
46606,457.84094
32148,539.38666
17237,493.0394
42260,447.58798
22750,598.0709
30739,469.4409
31062,576.26013
10993,486.67264
37213,513.8784
27507,487.3689
11648,408.90833
27520,473.75613
9698,552.80786
109,555.32623
25026,383.3959
8442,406.31052
14763,359.83405
31303,667.87463
29547,419.4877
18036,534.87415
14276,449.74652
36204,683.56055
542,295.77777
40013,320.74042
3186,551.9197
33733,516.78516
32249,436.39316
42127,374.2895
44808,755.6206
16951,587.31226
34874,248.97714
34144,467.1099
48262,260.91296
34099,403.20825
20146,554.9804
15724,405.50897
5260,480.7381
36156,704.65356
17126,415.6258
8748,400.33835
17252,284.13824
38480,429.92197
1644,278.90665
2146,379.6734
29737,478.83115
4815,400.98553
47682,426.89526
44275,441.66678
13179,524.4698
18117,579.98175
29293,511.62515
6020,282.52066
27513,440.3636
34522,363.65808
28233,549.3975
3077,595.42786
15258,515.14905
47049,310.88626
25572,317.95316
7956,487.09302
2145,388.72513
31597,628.19324
8135,465.09396
35317,431.96783
27726,428.6929
4571,260.89597
30452,307.16537
11841,513.60846
2109,521.3548
26453,439.79468
9733,522.747
27545,434.45758
21757,655.3723
22434,544.9669
13738,660.10626
26203,383.25626
14049,400.89008
5971,685.6493
45491,355.12433
41103,432.12973
17121,558.64703
17595,571.6371
10146,529.8553
24106,489.32007
1165,439.1927
2351,606.9252
18849,499.8018
34256,651.64655
5794,462.18735
36106,508.16583
44658,499.11212
674,898.2125
38568,519.1963
17780,401.60803
36916,423.3429
17318,629.5758
27686,320.9014
10741,520.3821
20073,535.34705
13723,468.41907
1731,474.63733
19893,452.14682
29343,470.5238
21488,379.33536
43583,482.28906
36379,466.90057
12350,382.26373
47304,409.02618
12668,548.6404
28240,493.8568
42582,472.65967
6400,626.96735
44341,992.267
27623,584.1692
1,376.10413
43889,618.7925
8962,519.8632
2907,307.3569
48270,429.29675
23403,494.06357
24224,470.91925
16730,396.58026
40641,493.46808
4908,138.93124
40686,255.45206
48163,488.57782
23873,270.04865
13623,341.47455
1792,326.59436
3735,574.698
19104,420.19345
34331,377.78555
985,410.84558
47421,351.795
6137,485.06287
11605,501.2874
17979,406.57687
742,572.7265
35345,383.97446
15017,502.08658
44177,405.86426
8317,450.36682
39367,557.1413
31648,545.4542
18342,444.3068
11710,529.2238
1976,505.51688
11478,441.45218
29243,441.18936
6620,479.05862
46253,358.0912
9785,317.9416
14085,429.99512
22780,444.2278
36040,355.5702
7744,417.27835
36443,574.6233
24980,454.75043
42448,516.0319
42764,304.3131
11879,424.552
26533,413.0002
17136,667.7005
24606,461.37726
7708,670.676
40245,724.7592
9281,1045.7705
30081,455.39697
9441,478.65958
12038,463.0033
37813,604.3992
70,468.29712
22358,514.96423
26834,499.744
33199,553.516
22283,432.43384
35689,364.24402
16235,398.32788
12945,530.16846
30534,508.01242
10276,430.3535
43368,461.61874
6788,378.3761
41133,444.35266
45599,504.32828
44228,453.41632
16135,472.19485
18235,437.98575
13958,458.23645
3799,576.8093
6747,645.18976
3640,653.3673
17398,407.58386
25353,514.934
36441,615.7894
7164,399.5606
28146,451.8768
9618,561.9149
34702,411.01233
41387,340.52234
20632,523.27246
5964,481.8277
41349,183.02316
29000,404.35727
38463,554.8871
2467,382.0083
30822,463.56937
30814,512.487
42055,434.87848
44543,463.60748
17403,638.1857
33346,478.6177
45376,428.53986
15597,343.47415
6119,312.81067
18119,693.1105
12301,596.44543
46178,438.68942
39336,464.68564
5726,541.59973
34389,474.24603
6808,502.18805
38419,531.4679
25798,458.2139
36884,435.18307
15864,504.21457
33970,347.30194
45747,677.16565
1480,445.24634
7064,471.33417
20490,472.74982
24601,428.129
3705,503.65765
1791,642.26025
45289,332.9946
13946,408.03418
31192,521.0169
45639,432.98334
37457,448.16098
13433,366.98264
12335,507.47192
25576,761.0136
12338,328.34607
17235,429.9452
29695,431.58545
28455,465.09906
35344,558.4125
30351,605.66144
16382,532.89954
15294,410.55072
14313,431.80334
43251,441.14194
2222,588.8119
20665,545.22705
3566,473.08514
27317,456.8415
9294,421.825
33426,570.06537
33897,430.89642
10802,483.43298
33506,358.48163
24048,442.39603
12083,581.6925
25812,1311.9111
35917,669.8224
2088,495.63113
33163,408.642
38678,638.3159
41744,540.87555
27895,534.0979
36249,403.49823
27003,364.71313
7701,358.20834
47238,541.30383
4308,357.43805
13168,506.8918
27533,393.63077
14036,379.347
20499,510.7884
9024,375.7777
48230,418.18762
1246,425.1234
35342,354.658
31872,426.42825
